1	1	-0.803739	-0.853053
2	1	0.852851	0.367618
3	1	0.927180	-0.274902
4	1	-0.752626	-0.511565
5	1	0.706846	0.810679
6	1	1.034699	0.394655
7	1	-0.475845	0.989761
8	1	-0.460302	-0.858998
9	1	-0.680302	-0.661495
10	1	-1.031969	-0.021994
11	1	-0.242498	-1.050333
12	1	-0.892258	-0.339169
13	1	-0.802034	-0.774168
14	1	-0.047196	-1.016138
15	1	1.194704	-0.269002
16	1	-0.221487	-0.919132
17	1	-0.410475	0.964479
18	1	-0.838935	-0.407979
19	1	-0.889148	0.614016
20	1	0.905564	0.184568
21	1	-0.005795	-0.884431
22	1	-0.703810	0.547492
23	1	-1.070816	-0.158983
24	1	1.007238	0.385175
25	1	-0.584862	0.700118
26	1	-0.881140	-0.011889
27	1	0.326995	0.998909
28	1	-1.047621	0.118544
29	1	-0.119960	-1.035411
30	1	-0.785533	0.713418
31	1	0.646269	-0.643552
32	1	-0.224939	-0.883276
33	1	-0.719298	-1.013338
34	1	-0.495498	-0.919302
35	1	-0.865554	-0.255683
36	1	-0.480276	0.734426
37	1	-0.574924	0.640988
38	1	-0.859580	0.494432
39	1	-0.282655	-0.863595
40	1	-1.006500	-0.021417
41	1	0.785112	0.312775
42	1	-0.978887	-0.092692
43	1	-1.022999	0.324123
44	1	-0.244125	-0.976347
45	1	-0.638082	-0.762434
46	1	-0.704896	0.689573
47	1	-0.968406	0.298019
48	1	-1.086023	-0.289436
49	1	-0.759840	0.591453
50	1	-0.417135	0.931122
51	1	-0.994616	0.365414
52	1	-0.335461	0.910486
53	1	-0.781788	0.788850
54	1	-0.788195	-0.382898
55	1	-0.296723	1.062719
56	1	0.603423	-0.833291
57	1	0.761733	-0.646471
58	1	-0.574895	-0.783450
59	1	0.892144	-0.216738
60	1	-0.500669	0.863406
61	1	0.935076	0.098250
62	1	1.004459	-0.157533
63	1	-0.199670	1.059297
64	1	-0.788029	0.549092
65	1	-0.015335	-0.908054
66	1	0.924897	-0.488599
67	1	-0.481628	-0.918748
68	1	0.727051	-0.715847
69	1	0.636964	-0.682374
70	1	0.900493	-0.616703
71	1	0.000894	0.836136
72	1	-0.542522	0.875891
73	1	-0.822180	0.642827
74	1	0.779053	-0.649765
75	1	0.847976	0.066500
76	1	-0.198008	0.967988
77	1	-0.915474	-0.109848
78	1	-0.443852	0.739741
79	1	0.327675	1.127321
80	1	-0.316081	-1.126437
81	1	-0.280592	-1.080551
82	1	-0.239045	0.900087
83	1	-0.667160	-0.927902
84	1	-0.288131	1.072397
85	1	1.143517	0.368195
86	1	0.306102	1.114122
87	1	0.014525	-1.041191
88	1	-0.349802	-0.893319
89	1	-0.169793	1.073745
90	1	-0.519039	0.920113
91	1	-0.148674	1.054016
92	1	0.282329	-0.968597
93	1	0.678938	0.679055
94	1	0.561421	-0.837836
95	1	-0.444903	-0.931384
96	1	1.077308	-0.185903
97	1	-0.443027	1.048523
98	1	0.859553	0.429331
99	1	0.948430	0.624660
100	1	0.851000	0.683224
101	1	0.100557	1.026791
102	1	-0.404063	-0.895677
103	1	-0.056156	1.193026
104	1	-0.918303	-0.167889
105	1	-0.464684	0.858480
106	1	0.655787	-0.814390
107	1	-0.459384	-0.795523
108	1	0.325765	0.727157
109	1	0.699059	0.697087
110	1	-0.983394	-0.316293
111	1	-0.162388	-1.007096
112	1	-0.722755	-0.785775
113	1	-0.932656	-0.210557
114	1	0.593787	0.808613
115	1	-0.013154	-0.997820
116	1	0.657561	-0.772888
117	1	-0.230537	-1.194887
118	1	0.147787	0.905077
119	1	0.809365	0.547769
120	1	-0.009408	0.992683
121	1	-0.183159	0.930724
122	1	-1.024799	-0.147806
123	1	0.883979	0.442539
124	1	1.022250	0.071678
125	1	0.870243	-0.265092
126	1	0.150714	-0.899821
127	1	-0.858463	-0.401678
128	1	-0.920256	0.113438
129	1	-1.131800	-0.045532
130	1	0.671076	0.788356
131	1	0.962011	0.253676
132	1	0.429357	0.977455
133	1	-1.026794	-0.099097
134	1	0.275203	0.862920
135	1	-0.889400	0.258913
136	1	-0.246533	-0.825940
137	1	-0.875089	-0.683546
138	1	-0.762017	0.269472
139	1	1.062889	-0.422579
140	1	-1.013674	0.607914
141	1	-0.394242	0.806267
142	1	0.557794	0.689417
143	1	0.709019	-0.783425
144	1	-1.102225	-0.195675
145	1	0.633310	-0.898369
146	1	0.299028	-0.901648
147	1	0.700983	-0.658757
148	1	0.703445	0.444485
149	1	0.368201	0.805240
150	1	0.468127	0.911412
151	1	-0.336591	-0.945557
152	1	0.107171	-0.989141
153	1	0.735782	-0.407962
154	1	-0.706784	-0.584913
155	1	0.584758	0.953485
156	1	0.976854	0.445102
157	1	-0.376127	-0.912243
158	1	-0.366290	-0.992519
159	1	-0.639403	1.008000
160	1	-0.544427	0.838560
161	1	-0.605162	-0.687108
162	1	-0.432197	-0.933534
163	1	-0.734428	-0.545456
164	1	-0.859608	0.580895
165	1	0.585067	0.779951
166	1	0.399987	0.898426
167	1	0.618362	-0.293940
168	1	-0.187923	0.924910
169	1	-0.255650	0.936663
170	1	0.753728	-0.461438
171	1	0.925919	-0.190206
172	1	0.029970	-0.886251
173	1	-0.511473	0.696033
174	1	-0.924489	-0.322967
175	1	0.738405	-0.707329
176	1	-0.541463	-0.716210
177	1	-0.973749	0.571250
178	1	0.732234	-0.607761
179	1	0.358759	-0.809916
180	1	-0.100172	-1.091937
181	1	-0.749711	-0.491217
182	1	-0.115093	1.049545
183	1	1.014422	0.483979
184	1	0.982818	-0.404789
185	1	0.889892	0.592228
186	1	1.015822	-0.257344
187	1	0.521892	-0.902467
188	1	-0.387759	1.090012
189	1	1.045686	-0.411839
190	1	-0.494096	-0.890370
191	1	-0.934221	0.347805
192	1	-1.055611	0.150803
193	1	-0.721659	0.585468
194	1	0.604858	0.873589
195	1	0.818548	0.144189
196	1	0.682944	-0.711959
197	1	0.954947	-0.509480
198	1	-0.712927	0.514465
199	1	0.264189	-1.119456
200	1	-0.953451	-0.431952
201	1	0.719425	0.342024
202	1	0.781225	0.504256
203	1	-0.044867	-0.797766
204	1	0.729611	0.728054
205	1	1.069564	0.173995
206	1	0.782162	-0.066955
207	1	0.951082	0.526949
208	1	0.578524	0.799631
209	1	-0.038925	-0.979951
210	1	-0.695851	0.740108
211	1	0.679724	-0.753955
212	1	-0.792915	0.112464
213	1	0.831811	0.311254
214	1	-1.040353	0.143896
215	1	-0.258740	-0.978909
216	1	0.646792	-0.745640
217	1	-0.142580	1.084419
218	1	-1.195899	0.259384
219	1	-0.370361	-0.785791
220	1	0.574262	-0.676211
221	1	0.649384	0.603707
222	1	0.801918	0.445562
223	1	0.918428	-0.310318
224	1	0.925833	0.021607
225	1	0.393500	0.763553
226	1	-0.395457	0.745449
227	1	1.090119	-0.295959
228	1	0.943824	-0.420454
229	1	-0.589474	0.753437
230	1	0.253710	-0.888717
